Time,Gap,X,Y,Code
11.71666667,4.433333333,1417.822423,66.7803244,Code3Med
12.18333333,0.466666667,1414.678483,47.1022878,Code3Med
12.96666667,0.783333333,1416.591362,64.962142,Code1Medical
13.46666667,0.5,1416.174696,64.8485056,Code3Med
16.26666667,2.8,1413.466361,65.435627,Code3Med
16.98333333,0.716666667,1417.140605,64.39396,StructureFire
19.11666667,2.133333333,1417.91712,66.5341122,Code3Trauma
1.916666667,6.8,1415.114089,62.5757776,Code1Medical
2.483333333,0.566666667,1416.818635,66.5341122,Code3Med
3.666666667,1.183333333,1415.41712,66.3257788,Code3Med
4.35,0.683333333,1416.648181,64.3371418,Code3Trauma
9.8,5.45,1414.716362,63.5038082,Code3Med
11.56666667,1.766666667,1417.689848,66.3636576,Code3Med
11.83333333,0.266666667,1417.254241,64.3750206,Code3Trauma
13.01666667,1.183333333,1417.91712,66.5341122,Code3Med
13.91666667,0.9,1417.538332,66.003809,Code3Med
18.93333333,5.016666667,1411.837573,62.7272928,Code3Med
20.28333333,1.35,1417.29212,65.435627,Code3Trauma
21.9,1.616666667,1415.795908,66.8750214,Code3Med
22.66666667,0.766666667,1416.36409,65.2841118,MVA
0.733333333,2.066666667,1416.723938,62.7462322,Code3Med
0.866666667,0.133333333,1416.117877,65.7575968,Code3Med
2.1,1.233333333,1417.197423,62.405323,Code3Med
2.783333333,0.683333333,1412.064846,60.0000192,Code3Med
6.966666667,4.183333333,1414.621665,63.4659294,StructureFire
8.3,1.333333333,1414.45121,63.8447174,Code3Med
10.4,2.1,1414.621665,63.3901718,MVA
11.16666667,0.766666667,1416.97015,62.4432018,Code3Med
11.65,0.483333333,1417.31106,64.488657,Code3Med
14.06666667,2.416666667,1414.697422,63.5038082,Code3Med
16.01666667,1.95,1417.235302,62.689414,Code3Med
16.23333333,0.216666667,1420.038333,69.8106284,Code3Trauma
18.6,2.366666667,1415.606514,65.056839,Fire
19.21666667,0.616666667,1415.436059,62.8219898,Code3Med
23.43333333,4.216666667,1416.231514,64.3560812,Code3Med
1.183333333,1.75,1417.348938,65.9848696,Code1Medical
4.25,3.066666667,1417.216363,65.7007786,Code1Medical
7.716666667,3.466666667,1417.61409,64.3182024,MVA
9.833333333,2.116666667,1417.216363,65.7007786,Code3Trauma
10.51666667,0.683333333,1417.91712,66.5341122,Code3Med
10.8,0.283333333,1417.140605,64.015172,Code3Trauma
11.66666667,0.866666667,1415.454998,65.2083542,Code1Medical
12.28333333,0.616666667,1417.329999,61.8939592,Code3Med
13.73333333,1.45,1417.746666,67.0833548,Transport
16.38333333,2.65,1415.436059,66.8371426,Code3Trauma
17.28333333,0.9,1417.216363,65.7954756,Code3Med
17.41666667,0.133333333,1412.595149,62.689414,Code1Medical
18.25,0.833333333,1411.837573,63.44699,Code3Trauma
21.18333333,2.933333333,1418.845151,70.3788104,Code3Med
21.61666667,0.433333333,1417.860302,66.7235062,Code3Med
21.88333333,0.266666667,1415.776968,64.7916874,Code3Med
0.766666667,2.883333333,1414.659544,47.3106212,Code3Med
3.433333333,2.666666667,1420.038333,69.8106284,Code3Med
5.8,2.366666667,1416.780756,62.0075956,Code3Med
7.15,1.35,1415.170907,66.0416878,Code1Medical
7.666666667,0.516666667,1416.799696,62.7272928,Other
8.05,0.383333333,1419.413333,56.8371394,MVA
8.45,0.4,1417.29212,66.5530516,Code3Med
8.883333333,0.433333333,1415.170907,66.0416878,Code3Med
10.41666667,1.533333333,1418.750454,66.5530516,WildlandFire
11.96666667,1.55,1416.591362,65.2841118,Code1Medical
12.61666667,0.65,1417.954999,64.2613842,Fire
13.63333333,1.016666667,1415.436059,51.7803196,MVA
18.43333333,4.8,1414.981513,62.9924444,Code3Trauma
19.4,0.966666667,1416.36409,64.6591116,StructureFire
20.43333333,1.033333333,1417.083787,64.4128994,Code3Med
21.15,0.716666667,1416.079999,66.7424456,Code3Med
22.43333333,1.283333333,1417.765605,66.8182032,Code3Med
22.85,0.416666667,1418.504242,66.6098698,Code3Med
0.416666667,1.566666667,1415.038332,62.9924444,Code3Trauma
0.983333333,0.566666667,1414.678483,47.2159242,Code1Medical
3.033333333,2.05,1416.004241,66.477294,Code1Medical
3.783333333,0.75,1416.97015,64.4128994,Code3Med
7.966666667,4.183333333,1417.026969,68.8068402,Code3Med
8.433333333,0.466666667,1416.686059,62.8409292,Code3Med
10.06666667,1.633333333,1414.716362,63.5038082,Code3Med
10.78333333,0.716666667,1415.776968,64.7916874,Code3Trauma
11.56666667,0.783333333,1417.178484,64.3182024,MVA
12.33333333,0.766666667,1417.973939,70.265174,Code1Medical
12.75,0.416666667,1416.269393,64.5075964,StructureFire
15,2.25,1415.739089,63.541687,StructureFire
18.9,3.9,1418.977727,63.4659294,Fire
19.11666667,0.216666667,1417.121666,64.8863844,StructureFire
19.73333333,0.616666667,1416.250453,64.1856266,Code3Trauma
21.86666667,2.133333333,1417.822423,66.7803244,Code3Med
22.43333333,0.566666667,1417.61409,64.3182024,MVA
22.58333333,0.15,1416.98909,63.1818384,Code3Med
23.53333333,0.95,1416.36409,65.0378996,Code3Med
23.6,0.066666667,1416.250453,64.867445,Code3Med
0.15,0.55,1416.36409,65.1136572,Other
0.966666667,0.816666667,1416.686059,64.5454752,Code3Trauma
1.4,0.433333333,1417.822423,66.7803244,Code3Trauma
1.416666667,0.016666667,1416.648181,64.6022934,Code3Trauma
1.45,0.033333333,1415.966362,65.0000208,Code3Med
1.55,0.1,1416.66712,64.5265358,StructureFire
1.566666667,0.016666667,1416.496665,64.8863844,Code3Med
1.666666667,0.1,1416.704999,64.583354,StructureFire
2.05,0.383333333,1416.913332,64.5644146,Code3Trauma
2.3,0.25,1416.761817,64.39396,Code3Med
3.116666667,0.816666667,1416.648181,64.0909296,Code3Med
11.41666667,8.3,1418.826212,66.1363848,MVA
11.75,0.333333333,1414.716362,63.5038082,Code3Med
12.05,0.3,1416.420908,64.8295662,MVA
13.03333333,0.983333333,1417.91712,66.5341122,Code3Med
13.41666667,0.383333333,1414.678483,47.2159242,Code3Trauma
15.88333333,2.466666667,1414.981513,66.5909304,Code3Med
19.26666667,3.383333333,1417.178484,65.909112,Code3Med
19.9,0.633333333,1415.985302,64.0530508,Code3Med
21.28333333,1.383333333,1417.538332,66.3447182,Code3Med
22.95,1.666666667,1416.515605,64.015172,Code3Med
23.61666667,0.666666667,1416.686059,66.1742636,Code3Med
23.7,0.083333333,1414.792119,47.2348636,Code3Med
0.55,0.85,1414.697422,63.3144142,Code3Med
1.783333333,1.233333333,1416.420908,64.8295662,Code3Med
4.216666667,2.433333333,1416.098938,64.3560812,Code3Med
4.466666667,0.25,1414.981513,62.9924444,Code3Med
9.3,4.833333333,1416.250453,64.772748,StructureFire
9.683333333,0.383333333,1418.826212,47.821985,Code3Med
10.05,0.366666667,1416.66712,62.8219898,StructureFire
10.26666667,0.216666667,1414.981513,62.9924444,StructureFire
12.05,1.783333333,1414.223937,66.4394152,Code3Med
14.75,2.7,1417.898181,66.5341122,Code3Med
15.55,0.8,1416.932272,66.3068394,Code3Med
16.06666667,0.516666667,1417.178484,65.909112,StructureFire
16.13333333,0.066666667,1415.928483,66.3636576,Code3Med
16.51666667,0.383333333,1417.91712,66.5341122,Code3Med
17.35,0.833333333,1416.250453,64.109869,Code1Medical
17.38333333,0.033333333,1419.356515,67.1591124,Fire
18.3,0.916666667,1414.545907,64.1666872,Code1Medical
18.68333333,0.383333333,1416.704999,62.878808,Code3Med
20.68333333,2,1416.629241,64.5265358,Code3Trauma
21.91666667,1.233333333,1417.329999,64.4128994,EMS
1.116666667,3.2,1418.049696,66.3068394,Code3Med
5.216666667,4.1,1418.314848,68.1439612,Code3Med
8.233333333,3.016666667,1417.140605,62.1969896,Code3Med
9.833333333,1.6,1418.314848,68.1439612,Code3Trauma
10.61666667,0.783333333,1417.633029,66.9697184,Transport
11.2,0.583333333,1416.97015,64.6212328,VehicleFire
11.26666667,0.066666667,1417.31106,64.488657,StructureFire
14.11666667,2.85,1417.91712,66.5341122,Code3Med
16.75,2.633333333,1417.61409,64.3182024,EMS
17.65,0.9,1416.742878,63.8447174,Code3Med
17.76666667,0.116666667,1417.045908,63.9772932,MVA
23.7,5.933333333,1416.36409,65.0757784,Code3Med
7.916666667,8.216666667,1411.269391,62.973505,Code3Med
8,0.083333333,1414.886816,62.8598686,Code3Med
8.85,0.85,1418.125454,67.9166884,MVA
9.4,0.55,1417.633029,66.9697184,Transport
9.65,0.25,1416.36409,64.6591116,StructureFire
9.95,0.3,1416.477726,65.625021,Code1Medical
12.43333333,2.483333333,1416.496665,65.151536,Code3Med
13,0.566666667,1418.049696,66.3068394,Code3Med
13.66666667,0.666666667,1416.420908,65.0757784,Code3Med
15.46666667,1.8,1417.31106,65.4924452,MVA
15.9,0.433333333,1415.038332,62.9924444,Code3Med
16.31666667,0.416666667,1417.083787,66.003809,Code3Med
17.35,1.033333333,1415.739089,63.6932022,MVA
18.51666667,1.166666667,1416.02318,65.056839,Code3Med
19.6,1.083333333,1416.250453,64.583354,Code3Trauma
21.25,1.65,1420.189848,57.8788064,Code3Med
22.1,0.85,1416.36409,65.0757784,Code3Med
22.41666667,0.316666667,1415.587574,65.9469908,Code3Trauma
5.733333333,7.316666667,1415.587574,65.9469908,Code3Trauma
8.016666667,2.283333333,1415.644392,66.3447182,StructureFire
10.26666667,2.25,1417.29212,66.0795666,Code3Med
10.83333333,0.566666667,1416.04212,66.4583546,Code3Med
12.48333333,1.65,1417.083787,65.7954756,StructureFire
12.86666667,0.383333333,1417.197423,65.6060816,Code3Med
12.9,0.033333333,1416.780756,66.2121424,Code3Med
14.93333333,2.033333333,1416.496665,65.1704754,Code3Trauma
15.46666667,0.533333333,1417.197423,64.2235054,Fire
15.6,0.133333333,1417.083787,66.003809,Code3Trauma
16.35,0.75,1415.663332,63.0871414,Code3Med
16.5,0.15,1416.610302,64.7916874,Code3Med
17.13333333,0.633333333,1416.420908,64.8295662,MVA
18.3,1.166666667,1414.45121,63.8447174,Code3Trauma
18.55,0.25,1417.29212,64.4507782,Code3Med
22.03333333,3.483333333,1416.951211,63.5985052,Code3Med
1.033333333,3,1417.765605,66.8182032,Code3Med
8.75,7.716666667,1417.91712,66.5341122,Code3Med
9.366666667,0.616666667,1416.250453,64.9242632,Code3Trauma
10.45,1.083333333,1415.776968,64.5265358,StructureFire
12.48333333,2.033333333,1417.329999,64.4128994,Code1Medical
12.68333333,0.2,1416.799696,63.6174446,Code3Trauma
13.48333333,0.8,1416.420908,64.9053238,MVA
16.7,3.216666667,1417.91712,66.5341122,Code3Med
17.26666667,0.566666667,1417.121666,64.3371418,Code3Trauma
17.35,0.083333333,1417.61409,64.3182024,MVA
18.25,0.9,1415.606514,67.140173,Code3Med
19.31666667,1.066666667,1417.822423,66.7803244,Code3Med
19.73333333,0.416666667,1416.799696,64.1477478,Code3Med
21.13333333,1.4,1417.727726,67.0833548,Code3Med
22.83333333,1.7,1417.443635,64.7916874,Code1Medical
23.81666667,0.983333333,1416.515605,63.9772932,Other
0.85,1.033333333,1412.367876,62.7272928,Code3Med
8.15,7.3,1416.061059,64.867445,StructureFire
8.5,0.35,1418.542121,66.5909304,Other
8.75,0.25,1416.932272,67.7272944,Code1Medical
9.55,0.8,1415.07621,49.053046,Code3Med
13.75,4.2,1417.898181,66.5341122,Code3Med
15.2,1.45,1417.61409,66.9697184,Code3Med
16.75,1.55,1416.02318,63.0303232,Code3Med
19.51666667,2.766666667,1417.746666,65.9280514,Code3Med
20.73333333,1.216666667,1416.98909,64.299263,Other
21.1,0.366666667,1416.932272,64.583354,Code3Med
23.06666667,1.966666667,1417.348938,66.0795666,StructureFire
23.51666667,0.45,1416.629241,64.5265358,Other
23.88333333,0.366666667,1416.174696,64.8485056,Code3Med
0.1,0.216666667,1417.633029,66.9697184,Transport
0.516666667,0.416666667,1416.098938,64.7916874,Code1Medical
7.716666667,7.2,1416.875453,64.4507782,StructureFire
7.733333333,0.016666667,1418.447424,64.2424448,Code3Trauma
8.733333333,1,1415.776968,64.7916874,Code3Med
9.783333333,1.05,1410.814845,62.7462322,Code3Trauma
10.8,1.016666667,1415.72015,65.2083542,Code3Med
12.55,1.75,1410.871664,48.5606216,Code3Med
16.06666667,3.516666667,1415.038332,62.9924444,Code1Medical
17.46666667,1.4,1416.629241,65.909112,Code3Trauma
17.83333333,0.366666667,1418.295908,66.950779,Code3Med
18.01666667,0.183333333,1416.004241,64.0719902,Code3Trauma
18.36666667,0.35,1414.716362,63.5038082,Code3Med
19.81666667,1.45,1417.91712,66.5341122,Code3Med
20.11666667,0.3,1417.822423,66.7803244,Code3Med
22.46666667,2.35,1415.644392,65.4735058,Code1Medical
22.98333333,0.516666667,1409.867875,66.8939608,Code3Med
23.38333333,0.4,1417.765605,66.8182032,Code3Med
23.53333333,0.15,1416.648181,64.6022934,Code3Med
2.283333333,2.75,1417.064847,69.7538102,Code3Med
4.483333333,2.2,1413.295907,64.204566,Code3Trauma
5.216666667,0.733333333,1417.822423,66.7803244,Code3Trauma
5.266666667,0.05,1414.867877,63.825778,Code3Med
8.166666667,2.9,1416.231514,63.9772932,StructureFire
8.7,0.533333333,1415.341362,66.9886578,Fire
8.933333333,0.233333333,1416.250453,63.9015356,MVA
11.16666667,2.233333333,1417.140605,64.39396,Code3Med
11.45,0.283333333,1415.322423,65.6439604,Other
12.45,1,1417.273181,64.2803236,Code3Med
15.96666667,3.516666667,1410.909542,49.5644098,Code3Med
17.53333333,1.566666667,1416.477726,59.2045644,EMS
18.43333333,0.9,1417.633029,66.9697184,Transport
20.43333333,2,1415.776968,64.7916874,Other
23,2.566666667,1415.151968,63.1818384,MVA
0.85,1.85,1417.765605,66.8182032,Code3Med
7,6.15,1417.93606,66.3447182,Code1Medical
9.583333333,2.583333333,1411.780755,62.9924444,Code3Med
9.75,0.166666667,1416.383029,65.5682028,Hazmat
9.95,0.2,1414.716362,63.5038082,Code3Med
10.3,0.35,1417.557272,66.950779,Code3Med
11.7,1.4,1417.405757,66.1553242,Code3Trauma
12.5,0.8,1417.102726,63.9962326,Fire
14.8,2.3,1411.477724,62.8598686,Code3Med
15.86666667,1.066666667,1419.602727,69.3750222,Fire
16.01666667,0.15,1416.212574,64.6022934,Code3Med
16.08333333,0.066666667,1414.432271,63.2954748,Code3Trauma
16.51666667,0.433333333,1415.436059,62.8219898,Code3Trauma
19.9,3.383333333,1398.939842,49.9242584,Code3Med
22.68333333,2.783333333,1417.443635,64.7916874,Code3Med
0.8,2.116666667,1418.049696,66.3068394,Code1Medical
7.466666667,6.666666667,1417.348938,65.9848696,Code3Med
8.25,0.783333333,1416.515605,64.3560812,StructureFire
8.683333333,0.433333333,1419.924697,62.4621412,Code3Trauma
9.533333333,0.85,1417.727726,67.0833548,Code3Med
10.06666667,0.533333333,1417.235302,61.8182016,Code3Med
11.71666667,1.65,1417.045908,65.0378996,Fire
14.05,2.333333333,1417.31106,69.0530524,Code3Trauma
15.2,1.15,1416.174696,64.8485056,Code3Med
15.81666667,0.616666667,1416.098938,64.7916874,Fire
18.2,2.383333333,1414.716362,63.5038082,Code3Med
1.283333333,7.083333333,1419.659545,72.0454776,Code3Med
8.533333333,7.25,1418.125454,50.4545616,Code3Med
8.6,0.066666667,1416.761817,65.1325966,Code3Med
9.033333333,0.433333333,1417.159544,66.3636576,Code1Medical
9.883333333,0.85,1414.962574,63.5985052,Code3Med
10.11666667,0.233333333,1417.197423,64.2235054,StructureFire
12.5,2.383333333,1416.648181,63.0492626,Code3Med
13.4,0.9,1414.678483,47.1022878,Code3Trauma
16.45,3.05,1416.496665,65.0947178,Code3Med
16.61666667,0.166666667,1419.81106,56.1363816,Code3Med
17,0.383333333,1414.716362,63.5038082,Code3Med
17.53333333,0.533333333,1416.496665,65.0378996,MVA
18.81666667,1.283333333,1417.140605,65.909112,Code3Med
19.63333333,0.816666667,1418.352727,69.1856282,Code3Trauma
20.58333333,0.95,1419.205,69.7348708,Code3Med
2.5,5.916666667,1416.704999,64.0909296,Code3Med
5.683333333,3.183333333,1418.447424,64.2424448,MVA
6.183333333,0.5,1414.735301,63.6174446,Code1Medical
6.5,0.316666667,1416.818635,64.0530508,Code3Trauma
9,2.5,1416.98909,64.8863844,Code3Med
9.916666667,0.916666667,1415.966362,65.9280514,Code3Med
10.03333333,0.116666667,1417.500454,66.9886578,Code3Med
10.25,0.216666667,1414.716362,63.5038082,Code3Med
11.2,0.95,1415.776968,64.7916874,Code3Trauma
13.53333333,2.333333333,1411.477724,62.8598686,Code3Med
13.56666667,0.033333333,1419.18606,63.9962326,Code1Medical
16.15,2.583333333,1414.678483,47.2159242,Code3Trauma
16.15,0,1415.985302,66.7424456,StructureFire
17.35,1.2,1417.235302,64.6022934,Code3Med
18.98333333,1.633333333,1416.98909,64.299263,Code3Med
20.8,1.816666667,1416.477726,65.9659302,Code3Trauma
21.38333333,0.583333333,1412.064846,62.7272928,Code3Med
23.96666667,2.583333333,1415.038332,62.9924444,Code3Med
3.15,3.183333333,1416.250453,63.9015356,Code3Med
3.95,0.8,1417.121666,64.3371418,StructureFire
6.15,2.2,1412.064846,60.2841102,Code3Med
8.583333333,2.433333333,1416.307271,64.9242632,Code3Med
11.01666667,2.433333333,1417.121666,65.3788088,Code3Med
12.76666667,1.75,1417.765605,65.9848696,Code3Trauma
13.01666667,0.25,1416.250453,64.9242632,Code3Trauma
15.55,2.533333333,1417.121666,64.3371418,Code3Med
16.26666667,0.716666667,1410.758027,59.3371402,Code3Med
16.98333333,0.716666667,1417.216363,64.299263,VehicleFire
17.36666667,0.383333333,1417.91712,66.5341122,Code3Med
18.66666667,1.3,1417.898181,66.5341122,Code3Trauma
20.95,2.283333333,1417.197423,64.5265358,Code3Trauma
23.03333333,2.083333333,1416.174696,64.3560812,StructureFire
3.566666667,4.533333333,1417.254241,64.6591116,Code3Med
3.6,0.033333333,1417.159544,65.5113846,Code3Med
5.733333333,2.133333333,1417.898181,66.5341122,StructureFire
7.65,1.916666667,1414.640604,47.443197,Code3Med
8.466666667,0.816666667,1414.640604,47.4810758,Code3Med
9.033333333,0.566666667,1417.026969,66.8750214,Code3Med
10.68333333,1.65,1413.144392,56.7045636,Code3Med
11.91666667,1.233333333,1417.633029,66.9697184,Transport
13.06666667,1.15,1410.625451,48.0871366,Code3Trauma
13.15,0.083333333,1416.610302,64.5265358,Code3Med
13.3,0.15,1416.231514,63.9772932,Code1Medical
13.33333333,0.033333333,1415.947423,64.3750206,Code3Trauma
13.55,0.216666667,1416.686059,64.5454752,StructureFire
13.68333333,0.133333333,1414.45121,62.6136564,Code3Med
13.91666667,0.233333333,1416.250453,64.109869,Code3Med
13.95,0.033333333,1415.947423,64.3750206,Code3Trauma
16.73333333,2.783333333,1416.36409,64.9242632,StructureFire
16.88333333,0.15,1417.93606,66.3447182,StructureFire
17.11666667,0.233333333,1417.348938,66.4583546,Code3Trauma
17.51666667,0.4,1417.235302,65.3030512,EMS
17.61666667,0.1,1417.746666,65.9280514,Code3Med
17.83333333,0.216666667,1416.686059,64.6591116,Code3Med
18.45,0.616666667,1417.633029,66.9697184,Transport
18.81666667,0.366666667,1416.572423,64.8106268,Code3Med
19.28333333,0.466666667,1419.394394,67.23487,Code3Med
19.58333333,0.3,1416.780756,62.9924444,Other
19.61666667,0.033333333,1416.686059,64.5454752,StructureFire
22.73333333,3.116666667,1417.197423,64.2235054,Code3Med
22.83333333,0.1,1417.121666,64.2613842,Code3Med
23.7,0.866666667,1415.871665,64.8295662,Code3Med
0.233333333,0.533333333,1417.178484,64.3371418,Code3Trauma
0.55,0.316666667,1416.610302,64.5265358,Code3Trauma
1.366666667,0.816666667,1416.648181,64.0909296,Code3Trauma
2.616666667,1.25,1414.659544,63.2386566,Code3Med
2.85,0.233333333,1416.439847,64.9810814,Code3Med
10.18333333,7.333333333,1417.633029,66.9697184,Transport
10.88333333,0.7,1417.633029,66.9697184,Transport
13.01666667,2.133333333,1417.765605,66.8182032,Code3Trauma
14.08333333,1.066666667,1417.045908,66.2310818,Fire
14.35,0.266666667,1416.951211,63.5985052,Code3Med
15.25,0.9,1414.716362,63.5038082,Code3Med
15.33333333,0.083333333,1414.716362,63.5038082,Code3Med
15.5,0.166666667,1416.307271,64.867445,StructureFire
15.73333333,0.233333333,1417.367878,65.151536,Hazmat
16.28333333,0.55,1415.473938,66.9886578,Code3Trauma
19.18333333,2.9,1416.174696,64.8485056,Code3Med
0.266666667,5.083333333,1416.477726,65.34093,Code3Med
4.466666667,4.2,1416.04212,66.4583546,Code3Med
6.366666667,1.9,1415.871665,60.4545648,Code3Trauma
9.15,2.783333333,1417.329999,65.9848696,Code3Med
9.316666667,0.166666667,1416.496665,65.0947178,Code3Med
10.08333333,0.766666667,1414.45121,63.8447174,Code3Med
16.6,6.516666667,1415.454998,64.9810814,Code3Trauma
20.01666667,3.416666667,1416.98909,64.9053238,Code1Medical
20.41666667,0.4,1416.913332,65.6628998,Code3Med
21.01666667,0.6,1417.689848,66.3636576,Code3Med
21.88333333,0.866666667,1413.163331,62.8409292,Code3Med
22.6,0.716666667,1416.36409,65.0757784,Code3Med
1.133333333,2.533333333,1412.197422,65.7765362,Code3Med
4.466666667,3.333333333,1418.201211,66.8939608,Other
7.566666667,3.1,1416.401968,66.2879,Code3Med
7.733333333,0.166666667,1415.038332,62.9924444,Code3Trauma
8.316666667,0.583333333,1415.170907,63.6742628,MVA
9.066666667,0.75,1415.151968,63.0492626,Code3Med
10.23333333,1.166666667,1416.401968,64.1666872,StructureFire
10.55,0.316666667,1417.91712,66.5341122,Code3Med
11.45,0.9,1417.708787,67.0833548,Code3Med
13.95,2.5,1417.91712,66.5341122,Code3Med
15.7,1.75,0,0,Code3Med
16.53333333,0.833333333,1414.716362,63.5038082,Code3Med
17.63333333,1.1,1419.148181,68.7121432,MVA
19.6,1.966666667,1416.723938,66.098506,Fire
19.86666667,0.266666667,1416.250453,64.7348692,StructureFire
19.95,0.083333333,1417.235302,62.689414,Code3Med
21.95,2,1419.280757,66.7045668,StructureFire
22.06666667,0.116666667,1416.913332,65.6628998,Code3Med
22.23333333,0.166666667,1416.098938,65.8712332,Hazmat
8.1,9.866666667,1417.91712,66.5341122,Code3Trauma
10.73333333,2.633333333,1414.45121,63.8447174,Code3Med
11.36666667,0.633333333,1415.776968,64.7916874,Code3Med
11.45,0.083333333,1417.254241,65.7575968,Code3Med
11.51666667,0.066666667,1416.477726,65.9469908,Code3Trauma
11.88333333,0.366666667,1410.114088,63.5795658,Code3Med
16.1,4.216666667,1417.973939,70.265174,Code1Medical
17.28333333,1.183333333,1416.231514,64.3560812,StructureFire
18.65,1.366666667,1416.837575,64.962142,Code3Med
19.26666667,0.616666667,1416.004241,64.0719902,Code1Medical
20.48333333,1.216666667,1412.822422,62.8409292,Code3Med
21.28333333,0.8,1417.860302,66.7235062,Code1Medical
23.3,2.016666667,1415.39818,63.8636568,Fire
7.116666667,7.816666667,1418.049696,66.3068394,Code3Med
7.716666667,0.6,1414.659544,47.3106212,Code3Med
11.53333333,3.816666667,1417.727726,67.0833548,Code3Med
12.9,1.366666667,1417.822423,66.7803244,Code3Med
13.01666667,0.116666667,1418.201211,68.3144158,Code3Med
18.28333333,5.266666667,1413.655755,46.8371362,Code3Med
20.16666667,1.883333333,1416.496665,65.0947178,MVA
21.66666667,1.5,1417.197423,65.4735058,Code3Med
23.25,1.583333333,1411.837573,62.7272928,Code3Med
9.366666667,10.11666667,1417.91712,66.5341122,Code1Medical
9.733333333,0.366666667,1416.36409,66.003809,Code3Med
13.38333333,3.65,1412.045906,59.753807,MVA
14.08333333,0.7,1419.470151,62.9545656,Code3Med
14.35,0.266666667,1417.822423,66.7803244,VehicleFire
16.08333333,1.733333333,1417.61409,66.9697184,Code3Med
16.66666667,0.583333333,1413.144392,56.7045636,Code3Med
20.25,3.583333333,1417.102726,64.5644146,Code3Med
20.45,0.2,1417.29212,64.7538086,Code1Medical
22.53333333,2.083333333,1417.329999,61.837141,Code3Med
23.5,0.966666667,1417.083787,63.9394144,Code3Med
23.51666667,0.016666667,1417.121666,62.1591108,Code1Medical
0.616666667,1.1,1417.008029,64.2235054,Code3Med
1.116666667,0.5,1416.496665,64.9053238,Code3Trauma
2.516666667,1.4,1417.822423,66.7803244,Code1Medical
5.366666667,2.85,1412.311058,62.4432018,Code3Med
7.35,1.983333333,1415.038332,62.9924444,Code3Med
8.15,0.8,1413.011816,62.8409292,Code3Med
8.866666667,0.716666667,1409.015602,66.3636576,Code3Med
9.1,0.233333333,1416.04212,66.4583546,Code3Med
9.233333333,0.133333333,1416.723938,66.3068394,Code3Med
10.21666667,0.983333333,1419.470151,62.9545656,Code3Med
10.83333333,0.616666667,1416.477726,64.3560812,Code3Trauma
10.91666667,0.083333333,1416.98909,64.39396,Code3Med
11.28333333,0.366666667,1417.91712,66.5341122,Code3Med
11.58333333,0.3,1416.004241,64.3750206,Code3Trauma
11.9,0.316666667,1417.121666,64.9242632,Code3Med
13.51666667,1.616666667,1416.004241,64.3750206,Code3Trauma
14.08333333,0.566666667,1417.500454,66.1553242,StructureFire
14.16666667,0.083333333,1415.09515,50.094713,EMS
14.75,0.583333333,1417.443635,64.0909296,Fire
16.08333333,1.333333333,1410.758027,59.3371402,Code3Med
19.1,3.016666667,1409.053481,66.1363848,Code3Med
20.8,1.7,1416.250453,65.2272936,Fire
21.51666667,0.716666667,1414.583786,63.352293,Fire
22.81666667,1.3,1411.837573,62.9166868,Code3Med
1.7,2.883333333,1416.250453,64.772748,Code3Trauma
7.2,5.5,1416.591362,66.0416878,Code1Medical
8.883333333,1.683333333,1415.038332,62.9924444,Code1Medical
9.616666667,0.733333333,1416.648181,66.1553242,Code3Med
10.01666667,0.4,1416.932272,64.015172,Code3Med
12.88333333,2.866666667,1415.606514,65.3219906,Code3Med
15.3,2.416666667,1417.708787,65.9848696,Code3Med
15.45,0.15,1419.337575,67.4810822,Code3Med
15.78333333,0.333333333,1417.727726,67.0833548,Transport
17.7,1.916666667,1418.276969,66.7803244,Code1Medical
20.43333333,2.733333333,1416.875453,64.4507782,Fire
20.96666667,0.533333333,1416.894393,64.583354,Fire
2.8,5.833333333,1417.954999,64.2613842,MVA
3.1,0.3,1418.049696,66.3068394,Code3Med
7.6,4.5,1417.822423,66.7803244,Code3Med
7.95,0.35,1414.678483,47.4242576,Code3Med
8.783333333,0.833333333,1419.451212,66.6856274,Code3Med
12.25,3.466666667,1416.837575,64.299263,Code3Med
13.56666667,1.316666667,1417.727726,67.0833548,Code3Med
14.65,1.083333333,1400.019387,51.988653,Code3Med
18.16666667,3.516666667,1416.591362,64.6969904,Code3Trauma
19.58333333,1.416666667,1416.553484,65.4166876,Code3Med
19.7,0.116666667,1417.348938,65.9848696,Code3Med
20.61666667,0.916666667,1419.924697,70.0379012,StructureFire
22.55,1.933333333,1417.822423,66.7803244,Code3Trauma
0.033333333,1.483333333,1416.780756,64.0341114,Other
6.183333333,6.15,1416.913332,69.5644162,Code3Trauma
7.45,1.266666667,1414.564847,47.2159242,Code3Med
9.016666667,1.566666667,1416.36409,65.0757784,Code3Med
11.8,2.783333333,1414.867877,47.064409,Code1Medical
13.88333333,2.083333333,1417.633029,66.9697184,Transport
14.68333333,0.8,1412.064846,60.0000192,Code3Trauma
14.88333333,0.2,1415.038332,62.9924444,Code3Trauma
17,2.116666667,1414.905756,62.9166868,Code3Med
18.18333333,1.183333333,1416.307271,64.8106268,StructureFire
18.18333333,0,1417.633029,66.9697184,Transport
18.93333333,0.75,1416.250453,64.2613842,Code3Trauma
20.46666667,1.533333333,1418.049696,66.3068394,Code1Medical
7.983333333,11.51666667,1417.140605,64.3750206,Code3Med
11.33333333,3.35,1418.011817,66.7045668,Code3Med
