Round,Step,FirstTimeResponse,FullTimeResponse,OverWhelm,NoDispatch,TimeTaken,Cause,CauseRequirement,ActionTaken,exitCode,Emergency_Region,GreedyChoice,Action_Votes,Vehicles_Available,Number_Available,ROOT_OBJ,CONSENSUS_OBJ,ROOT_ACTION,CONSENSUS_ACTION
4,7,394.7368421,394.7368421,TRUE,TRUE,0.571,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,8,394.7368421,394.7368421,TRUE,TRUE,0.533,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,9,394.7368421,394.7368421,TRUE,TRUE,0.556,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,10,394.7368421,394.7368421,TRUE,TRUE,0.564,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,11,394.7368421,394.7368421,TRUE,TRUE,0.572,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,12,394.7368421,394.7368421,TRUE,TRUE,0.587,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,13,394.7368421,394.7368421,TRUE,TRUE,0.594,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,14,394.7368421,394.7368421,TRUE,TRUE,0.618,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,15,394.7368421,394.7368421,TRUE,TRUE,0.635,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,16,394.7368421,394.7368421,TRUE,TRUE,0.694,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,17,394.7368421,394.7368421,TRUE,TRUE,0.909,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,18,394.7368421,394.7368421,TRUE,TRUE,0.874,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,19,394.7368421,394.7368421,TRUE,TRUE,0.891,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,20,394.7368421,394.7368421,TRUE,TRUE,0.893,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,21,394.7368421,394.7368421,TRUE,TRUE,0.869,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,22,394.7368421,394.7368421,TRUE,TRUE,0.72,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,23,394.7368421,394.7368421,TRUE,TRUE,0.737,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,24,394.7368421,394.7368421,TRUE,TRUE,0.739,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,25,394.7368421,394.7368421,TRUE,TRUE,0.727,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,26,394.7368421,394.7368421,TRUE,TRUE,0.741,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,27,394.7368421,394.7368421,TRUE,TRUE,0.761,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,28,394.7368421,394.7368421,TRUE,TRUE,0.776,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,29,394.7368421,394.7368421,TRUE,TRUE,0.777,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,30,394.7368421,394.7368421,TRUE,TRUE,0.827,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,31,394.7368421,394.7368421,TRUE,TRUE,0.822,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,32,394.7368421,394.7368421,TRUE,TRUE,0.845,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,33,394.7368421,394.7368421,TRUE,TRUE,0.848,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,34,394.7368421,394.7368421,TRUE,TRUE,0.869,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,35,394.7368421,394.7368421,TRUE,TRUE,0.873,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,36,394.7368421,394.7368421,TRUE,TRUE,0.89,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,37,394.7368421,394.7368421,TRUE,TRUE,0.905,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,38,394.7368421,394.7368421,TRUE,TRUE,0.909,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,39,394.7368421,394.7368421,TRUE,TRUE,0.936,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,40,394.7368421,394.7368421,TRUE,TRUE,0.947,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,41,394.7368421,394.7368421,TRUE,TRUE,0.976,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-20.39578732,-20.39578732,[],[]
4,42,394.7368421,394.7368421,TRUE,TRUE,1.042,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-20.19357512,-20.19357512,[],[]
4,43,394.7368421,394.7368421,TRUE,TRUE,1.189,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.53688338,-17.53688338,[],[]
4,44,394.7368421,394.7368421,TRUE,TRUE,1.505,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.01958211958143,,[$u1]:,1,-15.63412242,-15.63412242,[],[]
4,45,394.7368421,394.7368421,TRUE,TRUE,1.478,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1,[$u1] : 146.09633740532138,,[$u1]:,1,-17.13016537,-17.13016537,[],[]
4,46,3.903486706,3.903486706,FALSE,FALSE,1.261,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.472208247103403,,[$u1]:,1,-13.21818097,-13.21056719,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
4,47,394.7368421,394.7368421,TRUE,TRUE,1.233,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.67348081,-16.67348081,[],[]
4,48,2.415306609,2.415306609,FALSE,FALSE,1.265,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.529694185655437,,[$u1]:,1,-12.54273072,-12.54273073,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
4,49,394.7368421,394.7368421,TRUE,TRUE,1.19,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-15.62297266,-15.62297266,[],[]
4,50,123.4856241,123.4856241,FALSE,FALSE,1.435,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_1,[$u1] : 144.06656149532154,,[$u1]:,1,-21.79493578,-16.92200797,[dispatch($u1: $Ambulance);],[]
4,51,394.7368421,394.7368421,TRUE,TRUE,1.084,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,52,394.7368421,394.7368421,TRUE,TRUE,1.084,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,53,394.7368421,394.7368421,TRUE,TRUE,1.108,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,54,394.7368421,394.7368421,TRUE,TRUE,1.114,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,55,394.7368421,394.7368421,TRUE,TRUE,1.119,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,56,394.7368421,394.7368421,TRUE,TRUE,1.197,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,57,394.7368421,394.7368421,TRUE,TRUE,1.158,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,58,394.7368421,394.7368421,TRUE,TRUE,1.168,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,59,394.7368421,394.7368421,TRUE,TRUE,1.191,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,60,394.7368421,394.7368421,TRUE,TRUE,1.215,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,61,394.7368421,394.7368421,TRUE,TRUE,1.215,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,62,394.7368421,394.7368421,TRUE,TRUE,1.253,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,63,394.7368421,394.7368421,TRUE,TRUE,1.307,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,64,394.7368421,394.7368421,TRUE,TRUE,1.269,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,65,394.7368421,394.7368421,TRUE,TRUE,1.28,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,66,394.7368421,394.7368421,TRUE,TRUE,1.293,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,67,394.7368421,394.7368421,TRUE,TRUE,1.308,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,68,394.7368421,394.7368421,TRUE,TRUE,1.323,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,69,394.7368421,394.7368421,TRUE,TRUE,1.332,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,70,394.7368421,394.7368421,TRUE,TRUE,1.344,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,71,394.7368421,394.7368421,TRUE,TRUE,1.354,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,72,394.7368421,394.7368421,TRUE,TRUE,1.405,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,73,394.7368421,394.7368421,TRUE,TRUE,1.399,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,74,394.7368421,394.7368421,TRUE,TRUE,1.369,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,75,394.7368421,394.7368421,TRUE,TRUE,1.388,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,76,394.7368421,394.7368421,TRUE,TRUE,1.406,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,77,394.7368421,394.7368421,TRUE,TRUE,1.468,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,78,394.7368421,394.7368421,TRUE,TRUE,1.436,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,79,394.7368421,394.7368421,TRUE,TRUE,1.439,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,80,394.7368421,394.7368421,TRUE,TRUE,1.496,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,81,394.7368421,394.7368421,TRUE,TRUE,1.477,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,82,394.7368421,394.7368421,TRUE,TRUE,1.524,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,83,394.7368421,394.7368421,TRUE,TRUE,1.554,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,84,394.7368421,394.7368421,TRUE,TRUE,1.715,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,85,394.7368421,394.7368421,TRUE,TRUE,1.593,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,86,394.7368421,394.7368421,TRUE,TRUE,1.59,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,87,394.7368421,394.7368421,TRUE,TRUE,1.611,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,88,394.7368421,394.7368421,TRUE,TRUE,1.635,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
4,89,394.7368421,394.7368421,TRUE,TRUE,1.697,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-20.79688636,-20.79688636,[],[]
4,90,394.7368421,394.7368421,TRUE,TRUE,2.041,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-19.54774783,-19.54774783,[],[]
4,91,394.7368421,394.7368421,TRUE,TRUE,2.005,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-15.12106457,-15.12106457,[],[]
4,92,394.7368421,394.7368421,TRUE,TRUE,2.586,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1,[$u1] : 143.95195211694858,,[$u1]:,1,-15.82545503,-15.82545502,[],[]
4,93,5.455273095,5.455273095,FALSE,FALSE,2.112,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 3.4550062932469245,,[$u1]:,1,-14.50870949,-14.49336383,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
4,94,394.7368421,394.7368421,TRUE,TRUE,2.008,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-19.73804416,-19.73804416,[],[]
4,95,394.7368421,394.7368421,TRUE,TRUE,2.159,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-16.46695349,-16.46695349,[],[]
4,96,4.755714316,4.755714316,FALSE,FALSE,2.007,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 3.0119523998392808,,[$u1]:,1,-13.28618113,-13.2701166,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
4,97,394.7368421,394.7368421,TRUE,TRUE,1.973,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-15.8232172,-15.8232172,[],[]
4,98,3.533800914,3.533800914,FALSE,FALSE,1.971,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.238073912367213,,[$u1]:,1,-12.81864234,-12.81802395,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
4,99,394.7368421,394.7368421,TRUE,TRUE,1.972,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-15.57766645,-15.57766645,[],[]
5,0,2.210526316,2.210526316,FALSE,FALSE,0.736,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.3999999999999062,,[$u1]:,1,-12.79156434,-12.79130094,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
5,1,394.7368421,394.7368421,TRUE,TRUE,0.596,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-15.37139585,-15.37139585,[],[]
5,2,394.7368421,394.7368421,TRUE,TRUE,0.999,[$Code3Med],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.7097010762696,,[$u1]:,1,-17.12421845,-17.12421845,[],[]
5,3,394.7368421,394.7368421,TRUE,TRUE,1.003,[$Fire],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.73004701741553,,[$u1]:,1,-16.67350778,-16.67350778,[],[]
5,4,4.86328453,4.86328453,FALSE,FALSE,0.688,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 3.080080202161156,,[$u1]:,1,-13.04657976,-13.02652579,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
5,5,394.7368421,394.7368421,TRUE,TRUE,0.651,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.0691609,-16.0691609,[],[]
5,6,123.2891449,123.2891449,FALSE,FALSE,0.871,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_1,[$u1] : 143.83733568343513,,[$u1]:,1,-21.79166113,-16.07128429,[dispatch($u1: $Ambulance);],[]
5,7,394.7368421,394.7368421,TRUE,TRUE,0.563,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,8,394.7368421,394.7368421,TRUE,TRUE,0.546,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,9,394.7368421,394.7368421,TRUE,TRUE,0.559,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,10,394.7368421,394.7368421,TRUE,TRUE,0.57,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,11,394.7368421,394.7368421,TRUE,TRUE,0.613,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,12,394.7368421,394.7368421,TRUE,TRUE,0.597,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,13,394.7368421,394.7368421,TRUE,TRUE,0.608,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,14,394.7368421,394.7368421,TRUE,TRUE,0.623,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,15,394.7368421,394.7368421,TRUE,TRUE,0.638,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,16,394.7368421,394.7368421,TRUE,TRUE,0.645,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,17,394.7368421,394.7368421,TRUE,TRUE,0.662,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,18,394.7368421,394.7368421,TRUE,TRUE,0.665,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,19,394.7368421,394.7368421,TRUE,TRUE,0.665,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,20,394.7368421,394.7368421,TRUE,TRUE,0.692,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,21,394.7368421,394.7368421,TRUE,TRUE,0.715,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,22,394.7368421,394.7368421,TRUE,TRUE,0.704,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,23,394.7368421,394.7368421,TRUE,TRUE,0.74,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,24,394.7368421,394.7368421,TRUE,TRUE,0.737,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,25,394.7368421,394.7368421,TRUE,TRUE,0.755,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,26,394.7368421,394.7368421,TRUE,TRUE,0.755,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,27,394.7368421,394.7368421,TRUE,TRUE,0.759,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,28,394.7368421,394.7368421,TRUE,TRUE,0.794,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,29,394.7368421,394.7368421,TRUE,TRUE,0.834,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,30,394.7368421,394.7368421,TRUE,TRUE,0.841,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,31,394.7368421,394.7368421,TRUE,TRUE,0.847,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,32,394.7368421,394.7368421,TRUE,TRUE,0.871,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,33,394.7368421,394.7368421,TRUE,TRUE,0.873,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,34,394.7368421,394.7368421,TRUE,TRUE,0.885,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,35,394.7368421,394.7368421,TRUE,TRUE,0.917,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,36,394.7368421,394.7368421,TRUE,TRUE,0.922,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,37,394.7368421,394.7368421,TRUE,TRUE,0.927,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,38,394.7368421,394.7368421,TRUE,TRUE,0.942,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,39,394.7368421,394.7368421,TRUE,TRUE,0.961,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,40,394.7368421,394.7368421,TRUE,TRUE,0.966,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,41,394.7368421,394.7368421,TRUE,TRUE,0.972,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,42,394.7368421,394.7368421,TRUE,TRUE,0.975,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,43,394.7368421,394.7368421,TRUE,TRUE,1.027,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,44,394.7368421,394.7368421,TRUE,TRUE,1.026,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,45,394.7368421,394.7368421,TRUE,TRUE,1.052,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-20.79899874,-20.79899874,[],[]
5,46,394.7368421,394.7368421,TRUE,TRUE,1.092,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-20.19229602,-20.19229602,[],[]
5,47,394.7368421,394.7368421,TRUE,TRUE,1.199,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-15.16995834,-15.16995834,[],[]
5,48,394.7368421,394.7368421,TRUE,TRUE,1.496,[$Fire],[ $Ambulance=1:],[],2,Region_1,[$u1] : 144.5359344718588,,[$u1]:,1,-15.57367885,-15.57367884,[],[]
5,49,2.050171665,2.050171665,FALSE,FALSE,1.261,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.2984420543155721,,[$u1]:,1,-8.025656656,-8.025656657,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
5,50,1.992372208,1.992372208,FALSE,FALSE,1.28,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.2618357317697928,,[$u1]:,1,-8.806311306,-8.806311309,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
5,51,124.028426,124.028426,FALSE,FALSE,1.47,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_1,[$u1] : 144.69983030022433,,[$u1]:,1,-21.80398248,-16.91871166,[dispatch($u1: $Ambulance);],[]
